Agents,X_DIM,Y_DIM,TRIAL_NO,SCORE,DONE_RATIO,STEPS,ACTION_PROB
10,35,35,367,-0.39921296296296566,30.0,552,[0.01266968 0.00995475 0.01085973 0.95927602 0.00723982]
10,35,35,368,-0.263553240740742,20.0,361,[0.02183039 0.01175483 0.02099076 0.93031066 0.01511335]
10,35,35,369,-0.09049768518518424,40.0,131,[0.0320197  0.02955665 0.0270936  0.87931034 0.0320197 ]
10,35,35,370,-0.13506944444444147,90.0,525,[0.02083333 0.02546296 0.0162037  0.92708333 0.01041667]
10,35,35,371,-0.2741666666666757,10.0,489,[0.03749232 0.02581438 0.02274124 0.88444991 0.02950215]
10,35,35,372,-0.07476851851851876,10.0,80,[0.02325581 0.03322259 0.02325581 0.910299   0.00996678]
10,35,35,373,-0.14817129629629214,60.0,408,[0.06017699 0.0699115  0.07168142 0.73185841 0.06637168]
10,35,35,374,-0.03931712962962975,0.0,43,[0.         0.00909091 0.         0.99090909 0.        ]
10,35,35,375,-0.04515046296296327,0.0,47,[0.01941748 0.         0.00485437 0.97087379 0.00485437]
10,35,35,376,-0.07910879629629454,50.0,191,[0.01369863 0.01565558 0.01761252 0.93737769 0.01565558]
10,35,35,377,-0.058217592592592765,20.0,74,[0.01834862 0.02293578 0.00458716 0.94495413 0.00917431]
10,35,35,378,-0.29493055555555237,20.0,390,[0.02058824 0.02156863 0.01764706 0.91176471 0.02843137]
10,35,35,379,-0.08975694444444371,10.0,141,[0.02364066 0.02836879 0.03073286 0.87943262 0.03782506]
10,35,35,380,-0.07374999999999941,0.0,118,[0.07159353 0.06235566 0.06235566 0.75057737 0.05311778]
10,35,35,381,-0.18756944444443865,60.0,553,[0.01450443 0.01611604 0.01611604 0.94198227 0.01128122]
10,35,35,382,-0.14817129629629514,50.0,475,[0.05277045 0.04573439 0.04837291 0.80738786 0.04573439]
10,35,35,383,-0.08368055555555469,50.0,160,[0.02013423 0.01118568 0.01565996 0.92841163 0.0246085 ]
10,35,35,384,-0.05124999999999992,10.0,84,[0.03690037 0.01845018 0.03321033 0.87453875 0.03690037]
10,35,35,385,-0.2111689814814767,0.0,205,[0.01442308 0.01762821 0.00961538 0.94711538 0.01121795]
10,35,35,386,-0.19320601851851285,90.0,557,[0.01030928 0.01116838 0.0128866  0.9475945  0.01804124]
10,35,35,387,-0.26680555555555724,30.0,566,[0.01276596 0.01808511 0.01702128 0.93404255 0.01808511]
10,35,35,388,-0.08532407407407384,10.0,109,[0.05084746 0.03389831 0.01694915 0.86158192 0.03672316]
10,35,35,389,-0.18326388888888648,20.0,360,[0.01233299 0.0061665  0.00513875 0.96608428 0.01027749]
10,35,35,390,-0.08050925925925789,0.0,148,[0.05585106 0.06648936 0.06117021 0.76861702 0.04787234]
10,35,35,391,-0.11925925925925764,30.0,146,[0.00211864 0.00847458 0.00635593 0.9809322  0.00211864]
10,35,35,392,-0.15702546296295863,90.0,559,[0.02151543 0.01683817 0.0121609  0.93358279 0.01590271]
10,35,35,393,-0.09983796296296209,30.0,135,[0.04081633 0.04081633 0.02915452 0.82798834 0.06122449]
10,35,35,394,-0.12329861111111007,0.0,201,[0.04175365 0.03131524 0.05845511 0.83507307 0.03340292]
10,35,35,395,-0.13704861111110825,10.0,197,[0.03333333 0.0047619  0.01904762 0.92380952 0.01904762]
10,35,35,396,-0.08465277777777738,10.0,106,[0.01812689 0.02719033 0.02114804 0.90634441 0.02719033]
10,35,35,397,-0.3865277777777853,0.0,506,[0.01949153 0.02457627 0.01949153 0.90932203 0.02711864]
10,35,35,398,-0.08399305555555414,10.0,141,[0.03403141 0.02356021 0.01570681 0.90837696 0.01832461]
10,35,35,399,-0.10313657407407387,30.0,121,[0.05925926 0.05185185 0.03333333 0.78518519 0.07037037]
10,35,35,400,-0.13857638888888812,90.0,371,[0.03473054 0.03592814 0.03712575 0.86227545 0.02994012]
10,35,35,401,-0.06799768518518444,50.0,179,[0.03413655 0.03614458 0.04819277 0.82128514 0.06024096]
10,35,35,402,-0.04500000000000004,0.0,72,[0.01132075 0.01132075 0.00754717 0.95849057 0.01132075]
10,35,35,403,-0.05291666666666699,30.0,77,[0.00331126 0.         0.         0.99668874 0.        ]
10,35,35,404,-0.35870370370371435,20.0,551,[0.01347305 0.01347305 0.01347305 0.94610778 0.01347305]
10,35,35,405,-0.5154629629630112,0.0,586,[0. 0. 0. 1. 0.]
10,35,35,406,-0.04597222222222247,30.0,93,[0.02033898 0.05084746 0.04745763 0.83050847 0.05084746]
10,35,35,407,-0.06611111111111098,0.0,84,[0.07924528 0.05660377 0.04150943 0.77358491 0.0490566 ]
10,35,35,408,-0.06249999999999933,0.0,100,[0.04761905 0.03869048 0.03869048 0.83630952 0.03869048]
10,35,35,409,-0.10638888888888852,80.0,379,[0.05341615 0.05714286 0.05093168 0.78385093 0.05465839]
10,35,35,410,-0.07266203703703572,0.0,146,[0.03299492 0.03553299 0.03553299 0.86548223 0.03045685]
10,35,35,411,-0.1370833333333328,10.0,318,[0.07142857 0.05827068 0.06390977 0.7462406  0.06015038]
10,35,35,412,-0.1096064814814803,20.0,179,[0.05054945 0.04175824 0.03516484 0.83516484 0.03736264]
10,35,35,413,-0.09305555555555453,0.0,134,[0.04637681 0.04057971 0.03188406 0.86086957 0.02028986]
10,35,35,414,-0.4069444444444498,0.0,586,[0. 0. 0. 1. 0.]
10,35,35,415,-0.08374999999999998,10.0,102,[0.03651685 0.03651685 0.03932584 0.84831461 0.03932584]
10,35,35,416,-0.07621527777777753,20.0,91,[0.03370787 0.0411985  0.04868914 0.86891386 0.00749064]
10,35,35,417,-0.07288194444444443,40.0,90,[0.01704545 0.01136364 0.01420455 0.94602273 0.01136364]
10,35,35,418,-0.06300925925925917,30.0,92,[0.02158273 0.0647482  0.02517986 0.86330935 0.02517986]
10,35,35,419,-0.13927083333333135,0.0,191,[0.0475 0.05   0.07   0.785  0.0475]
10,35,35,420,-0.07947916666666603,0.0,109,[0.0651341  0.04597701 0.0651341  0.79693487 0.02681992]
10,35,35,421,-0.07194444444444442,0.0,84,[0.0323741  0.03597122 0.01798561 0.9028777  0.01079137]
10,35,35,422,-0.3730324074074129,0.0,586,[0. 0. 0. 1. 0.]
10,35,35,423,-0.17486111111110722,50.0,532,[0.02154828 0.02314445 0.02154828 0.91460495 0.01915403]
10,35,35,424,-0.045578703703703746,40.0,110,[0.02       0.04       0.02571429 0.89714286 0.01714286]
10,35,35,425,-0.11097222222221978,60.0,301,[0.03049555 0.04320203 0.04574333 0.83735705 0.04320203]
10,35,35,426,-0.0590277777777777,0.0,85,[0.01650165 0.00660066 0.01650165 0.94389439 0.01650165]
10,35,35,427,-0.42648148148149656,10.0,586,[0. 0. 0. 1. 0.]
10,35,35,428,-0.13182870370370225,0.0,170,[0.05922551 0.06378132 0.04100228 0.74715262 0.08883827]
10,35,35,429,-0.20631944444444572,30.0,538,[0.00834598 0.02048558 0.02124431 0.9370258  0.01289833]
10,35,35,430,-0.07428240740740691,50.0,143,[0.01558442 0.01298701 0.01558442 0.94805195 0.00779221]
10,35,35,431,-0.06738425925925871,30.0,116,[0.03757225 0.03468208 0.02023121 0.83815029 0.06936416]
10,35,35,432,-0.053530092592592414,10.0,88,[0.07335907 0.06563707 0.06177606 0.74131274 0.05791506]
10,35,35,433,-0.14571759259258957,20.0,160,[0.04255319 0.01861702 0.02925532 0.89361702 0.01595745]
10,35,35,434,-0.221539351851856,20.0,433,[0.04615385 0.03916084 0.05174825 0.82377622 0.03916084]
10,35,35,435,-0.0881597222222206,30.0,191,[0.08365019 0.05513308 0.10076046 0.69201521 0.06844106]
10,35,35,436,-0.4747685185185585,0.0,586,[0. 0. 0. 1. 0.]
10,35,35,437,-0.08793981481481355,20.0,155,[0.04155844 0.03636364 0.04155844 0.85194805 0.02857143]
10,35,35,438,-0.13849537037036808,10.0,201,[0.04529617 0.05574913 0.03658537 0.81707317 0.04529617]
10,35,35,439,-0.2753009259259252,10.0,535,[0.02685285 0.02040816 0.02148228 0.90332975 0.02792696]
10,35,35,440,-0.11831018518518344,10.0,155,[0.05014749 0.07079646 0.04129794 0.78466077 0.05309735]
10,35,35,441,-0.14004629629629267,80.0,445,[0.04940924 0.05585392 0.04940924 0.80451128 0.04081633]
10,35,35,442,-0.06350694444444391,50.0,112,[0.05397727 0.03693182 0.02556818 0.85227273 0.03125   ]
10,35,35,443,-0.04800925925925961,0.0,68,[0.01158301 0.01930502 0.01544402 0.93436293 0.01930502]
10,35,35,444,-0.04814814814814839,10.0,58,[0.01415094 0.02358491 0.02830189 0.9245283  0.00943396]
10,35,35,445,-0.05481481481481498,0.0,74,[0.02654867 0.02654867 0.01769912 0.92477876 0.00442478]
10,35,35,446,-0.15171296296296238,10.0,275,[0.09217391 0.08       0.07652174 0.67652174 0.07478261]
10,35,35,447,-0.11156249999999814,0.0,153,[0.01632653 0.01428571 0.02244898 0.92244898 0.0244898 ]
10,35,35,448,-0.252662037037039,0.0,370,[0.04494382 0.04382022 0.03146067 0.84831461 0.03146067]
10,35,35,449,-0.043657407407407804,0.0,92,[0.024 0.036 0.028 0.892 0.02 ]
10,35,35,450,-0.04291666666666684,20.0,86,[0.09387755 0.04489796 0.06530612 0.75510204 0.04081633]
10,35,35,451,-0.06155092592592537,10.0,128,[0.07920792 0.05610561 0.03960396 0.76567657 0.05940594]
10,35,35,452,-0.09201388888888845,0.0,106,[0.01779359 0.01067616 0.02846975 0.93594306 0.00711744]
10,35,35,453,-0.14861111111111064,0.0,214,[0.05555556 0.06666667 0.02888889 0.78444444 0.06444444]
10,35,35,454,-0.09499999999999909,0.0,152,[0.06068602 0.05804749 0.05277045 0.74670185 0.0817942 ]
10,35,35,455,-0.08560185185185104,20.0,124,[0.01036269 0.00259067 0.01295337 0.95336788 0.02072539]
10,35,35,456,-0.46120370370371166,0.0,586,[0. 0. 0. 1. 0.]
10,35,35,457,-0.10406249999999945,0.0,111,[0.03050847 0.01016949 0.01016949 0.91525424 0.03389831]
10,35,35,458,-0.11479166666666542,0.0,174,[0.03551913 0.05464481 0.03825137 0.80327869 0.06830601]
10,35,35,459,-0.08539351851851801,10.0,119,[0.05351171 0.0367893  0.04347826 0.81939799 0.04682274]
10,35,35,460,-0.05829861111111116,40.0,87,[0.00628931 0.01572327 0.01572327 0.94025157 0.02201258]
10,35,35,461,-0.18606481481481182,10.0,213,[0.05678233 0.05678233 0.05047319 0.79337539 0.04258675]
10,35,35,462,-0.4719212962963182,0.0,551,[0.01838832 0.01297999 0.01784749 0.93672255 0.01406165]
10,35,35,463,-0.030451388888888906,10.0,51,[0.06912442 0.03686636 0.05069124 0.82949309 0.01382488]
10,35,35,464,-0.28756944444443827,50.0,545,[0.00765697 0.01225115 0.01607963 0.95405819 0.00995406]
10,35,35,465,-0.12476851851851796,0.0,154,[0.07007576 0.05681818 0.05871212 0.7594697  0.05492424]
10,35,35,466,-0.045370370370370484,0.0,70,[0.0199005  0.00497512 0.02487562 0.93532338 0.01492537]
10,35,35,467,-0.061678240740740735,0.0,73,[0.04526749 0.03292181 0.02469136 0.87242798 0.02469136]
10,35,35,468,-0.09155092592592563,0.0,113,[0.0209205  0.0167364  0.0460251  0.84937238 0.06694561]
10,35,35,469,-0.09809027777777721,0.0,113,[0. 0. 0. 1. 0.]
10,35,35,470,-0.14583333333332973,10.0,186,[0.04692557 0.05501618 0.0420712  0.79288026 0.0631068 ]
10,35,35,471,-0.0725810185185178,10.0,139,[0.03669725 0.03975535 0.02446483 0.86850153 0.03058104]
10,35,35,472,-0.06520833333333245,100.0,264,[0.05454545 0.06545455 0.05636364 0.76363636 0.06      ]
10,35,35,473,-0.1304861111111095,10.0,171,[0.01935484 0.03010753 0.02150538 0.89892473 0.03010753]
10,35,35,474,-0.04421296296296306,10.0,85,[0.01067616 0.00711744 0.01423488 0.93950178 0.02846975]
10,35,35,475,-0.1893981481481457,20.0,269,[0.02685624 0.03633491 0.03475513 0.87835703 0.02369668]
10,35,35,476,-0.3605324074074163,0.0,445,[0.03075916 0.03206806 0.03599476 0.87434555 0.02683246]
10,35,35,477,-0.1293981481481456,10.0,184,[0.06070826 0.04215852 0.04047218 0.82124789 0.03541315]
10,35,35,478,-0.36152777777777795,30.0,586,[0. 0. 0. 1. 0.]
